symbol,name,exchange,yahoo_ticker,isin,price_180d_ago,past_date_used,price_today,return_pct,avg_daily_volume,avg_daily_value_rs,bars,status
GANECOS,Ganesha Ecosphere Limited,NSE,GANECOS.NS,INE845D01014,905.2,2025-12-05,925.0,2.19,446311.0,441938957.0,155.0,ok
GANESHHOU,GANESH HOUSING LIMITED,NSE,GANESHHOU.NS,INE460C01014,801.85,2025-12-05,699.4,-12.78,87326.0,66011819.0,154.0,ok
GANDHITUBE,Gandhi Special Tubes Limited,NSE,GANDHITUBE.NS,INE524B01027,754.15,2025-12-05,847.25,12.35,12066.0,10472390.0,153.0,ok
GANGESSECU,Ganges Securities Limited,NSE,GANGESSECU.NS,INE335W01016,148.73,2025-12-05,120.6,-18.91,5474.0,768538.0,153.0,ok
GARUDA,Garuda Construction and Engineering Limited,NSE,GARUDA.NS,INE0JVO01026,204.45,2025-12-05,171.42,-16.16,1654923.0,329023307.0,155.0,ok
GICHSGFIN,GIC Housing Finance Limited,NSE,GICHSGFIN.NS,INE289B01019,166.07,2025-12-05,150.32,-9.48,100122.0,16067119.0,154.0,ok
GARFIBRES,Garware Technical Fibres Limited,NSE,GARFIBRES.NS,INE276A01018,661.35,2025-12-05,660.65,-0.11,87739.0,59345181.0,154.0,ok
GCSL,Gretex Corporate Services Limited,NSE,GCSL.NS,INE199P01028,335.1,2025-12-05,415.3,23.93,127207.0,44754700.0,153.0,ok
GANESHBE,Ganesh Benzoplast Limited,NSE,GANESHBE.NS,INE388A01029,80.84,2025-12-05,93.8,16.03,179031.0,15942298.0,154.0,ok
GATECH,GACM Technologies Limited,NSE,GATECH.NS,INE224E01028,0.58,2025-12-05,0.54,-6.9,8068461.0,4416215.0,155.0,ok
GATECHDVR,GACM Technologies Limited,NSE,GATECHDVR.NS,INE224E01036,0.5,2025-12-05,0.48,-4.0,784955.0,386551.0,154.0,ok
GATEWAY,Gateway Distriparks Limited,NSE,GATEWAY.NS,INE079J01017,59.92,2025-12-05,55.63,-7.16,878802.0,51459425.0,155.0,ok
ELITECON,Elitecon International Limited,NSE,ELITECON.NS,INE669R01026,45.6,2026-04-20,30.92,-32.19,1455704.0,49989831.0,30.0,ok
FCL,Fineotex Chemical Limited,NSE,FCL.NS,INE045J01034,25.41,2025-12-05,42.36,66.71,9043569.0,285716274.0,156.0,ok
FAZE3Q,Faze Three Limited,NSE,FAZE3Q.NS,INE963C01033,465.85,2025-12-05,549.9,18.04,83376.0,40130725.0,154.0,ok
ELLEN,Ellenbarrie Industrial Gases Limited,NSE,ELLEN.NS,INE236E01022,354.7,2025-12-05,247.95,-30.1,349054.0,92563310.0,154.0,ok
ELIN,Elin Electronics Limited,NSE,ELIN.NS,INE050401020,173.49,2025-12-05,111.05,-35.99,135829.0,19138102.0,155.0,ok
ELPROINTL,Elpro International Limited,NSE,ELPROINTL.NS,INE579B01039,105.35,2026-04-22,167.65,59.14,281224.0,41274100.0,28.0,ok
FACT,Fertilizers and Chemicals Travancore Limited,NSE,FACT.NS,INE188A01015,847.0,2025-12-05,871.35,2.87,612235.0,526499417.0,156.0,ok
EMAMIPAP,Emami Paper Mills Limited,NSE,EMAMIPAP.NS,INE830C01026,88.8,2025-12-05,87.87,-1.05,22734.0,1858894.0,155.0,ok
EMAMIREAL,Emami Realty Limited,NSE,EMAMIREAL.NS,INE778K01012,80.8,2025-12-05,85.9,6.31,36620.0,3074486.0,154.0,ok
FAIRCHEMOR,Fairchem Organics Limited,NSE,FAIRCHEMOR.NS,INE0DNW01011,690.8,2025-12-05,600.6,-13.06,24151.0,15918323.0,153.0,ok
EMBDL,Embassy Developments Limited,NSE,EMBDL.NS,INE069I01010,71.54,2025-12-05,56.76,-20.66,3010792.0,209894968.0,155.0,ok
EMAMILTD,Emami Limited,NSE,EMAMILTD.NS,INE548C01032,525.3,2025-12-05,391.7,-25.43,556837.0,266974882.0,156.0,ok
EMIL,Electronics Mart India Limited,NSE,EMIL.NS,INE02YR01019,115.86,2025-12-05,113.54,-2.0,1095489.0,125146364.0,155.0,ok
EMMVEE,Emmvee Photovoltaic Power Limited,NSE,EMMVEE.NS,INE1C6T01020,212.66,2025-12-05,310.75,46.13,4364247.0,1038996845.0,134.0,ok
EMSLIMITED,EMS Limited,NSE,EMSLIMITED.NS,INE0OV601013,413.95,2025-12-05,296.55,-28.36,312027.0,112386585.0,156.0,ok
EMPOWER,Empower India Limited,NSE,EMPOWER.NS,INE507F01023,1.4,2026-04-20,2.22,58.57,3438298.0,8400803.0,30.0,ok
EFCIL,EFC (I) Limited,NSE,EFCIL.NS,INE886D01026,254.9,2025-12-05,179.8,-29.46,411187.0,95916506.0,156.0,ok
ELGIRUBCO,Elgi Rubber Company Limited,NSE,ELGIRUBCO.NS,INE819L01012,50.03,2025-12-05,47.33,-5.4,55216.0,2604707.0,155.0,ok
EMKAY,Emkay Global Financial Services Limited,NSE,EMKAY.NS,INE296H01011,288.3,2025-12-05,247.63,-14.11,35099.0,8503317.0,154.0,ok
ELECTHERM,Electrotherm (India) Limited,NSE,ELECTHERM.NS,INE822G01016,813.85,2025-12-05,1028.3,26.35,47361.0,39912160.0,155.0,ok
EIEL,Enviro Infra Engineers Limited,NSE,EIEL.NS,INE0LLY01014,202.73,2025-12-05,187.54,-7.49,2668683.0,519758989.0,156.0,ok
EMCURE,Emcure Pharmaceuticals Limited,NSE,EMCURE.NS,INE168P01015,1396.2,2025-12-05,1704.4,22.07,247940.0,376011767.0,155.0,ok
EDELWEISS,Edelweiss Financial Services Limited,NSE,EDELWEISS.NS,INE532F01054,105.01,2025-12-05,111.62,6.29,5467802.0,626820277.0,156.0,ok
EIDPARRY,EID Parry India Limited,NSE,EIDPARRY.NS,INE126A01031,1032.8,2025-12-05,755.3,-26.87,222826.0,201047021.0,155.0,ok
ELGIEQUIP,Elgi Equipments Limited,NSE,ELGIEQUIP.NS,INE285A01027,500.8,2025-12-05,589.35,17.68,628112.0,318132933.0,156.0,ok
HINDZINC,Hindustan Zinc Limited,NSE,HINDZINC.NS,INE267A01025,498.1,2025-12-05,625.1,25.5,9323398.0,5629402724.0,156.0,ok
ELANTAS,Elantas Beck India Limited,NSE,ELANTAS.NS,INE280B01018,9222.6,2026-04-22,9479.0,2.78,886.0,8297565.0,28.0,ok
EIFFL,Euro India Fresh Foods Limited,NSE,EIFFL.NS,INE546V01010,213.22,2025-12-05,230.04,7.89,45540.0,11480028.0,153.0,ok
EICHERMOT,Eicher Motors Limited,NSE,EICHERMOT.NS,INE066A01021,7208.0,2025-12-05,7141.5,-0.92,527311.0,3789718493.0,155.0,ok
ELECTCAST,Electrosteel Castings Limited,NSE,ELECTCAST.NS,INE086A01029,69.0,2025-12-05,76.12,10.32,2419582.0,191020650.0,156.0,ok
ELCIDIN,EL CID Investments Limited,NSE,ELCIDIN.NS,INE927X01018,133779.5,2026-04-20,117950.0,-11.83,20.0,2503315.0,30.0,ok
EMUDHRA,eMudhra Limited,NSE,EMUDHRA.NS,INE01QM01018,617.8,2025-12-05,466.7,-24.46,142709.0,70647462.0,154.0,ok
EIHOTEL,EIH Limited,NSE,EIHOTEL.NS,INE230A01023,374.7,2025-12-05,289.8,-22.66,756522.0,248614287.0,156.0,ok
ENDURANCE,Endurance Technologies Limited,NSE,ENDURANCE.NS,INE913H01037,2659.0,2025-12-05,2687.4,1.07,102810.0,265664575.0,155.0,ok
EIMCOELECO,Eimco Elecon (India) Limited,NSE,EIMCOELECO.NS,INE158B01016,1630.8,2025-12-05,1523.4,-6.59,44219.0,74308593.0,153.0,ok
EKC,Everest Kanto Cylinder Limited,NSE,EKC.NS,INE184H01027,115.04,2025-12-05,117.8,2.4,726423.0,85085342.0,154.0,ok
ELECON,Elecon Engineering Company Limited,NSE,ELECON.NS,INE205B01031,474.45,2025-12-05,508.9,7.26,781354.0,366110625.0,155.0,ok
ETHOSLTD,Ethos Limited,NSE,ETHOSLTD.NS,INE04TZ01018,2985.0,2025-12-05,2359.6,-20.95,31426.0,82894406.0,154.0,ok
EMMBI,Emmbi Industries Limited,NSE,EMMBI.NS,INE753K01015,100.34,2025-12-05,84.71,-15.58,18525.0,1676645.0,153.0,ok
EIHAHOTELS,EIH Associated Hotels Limited,NSE,EIHAHOTELS.NS,INE276C01014,359.55,2025-12-05,299.0,-16.84,21867.0,7160734.0,154.0,ok
EUREKAFORB,Eureka Forbes Limited,NSE,EUREKAFORB.NS,INE0KCE01017,635.5,2025-12-05,449.9,-29.21,239900.0,130917844.0,156.0,ok
EVERESTIND,Everest Industries Limited,NSE,EVERESTIND.NS,INE295A01018,509.95,2025-12-05,378.9,-25.7,15088.0,6409825.0,153.0,ok
ENERGYDEV,Energy Development Company Limited,NSE,ENERGYDEV.NS,INE306C01019,20.48,2025-12-05,16.06,-21.58,140619.0,3242817.0,153.0,ok
EUROPRATIK,Euro Pratik Sales Limited,NSE,EUROPRATIK.NS,INE198501012,347.1,2025-12-05,259.45,-25.25,346986.0,94520712.0,154.0,ok
EXCELSOFT,Excelsoft Technologies Limited,NSE,EXCELSOFT.NS,INE606N01019,93.39,2025-12-05,88.63,-5.1,4434082.0,451451921.0,128.0,ok
EXCELINDUS,Excel Industries Limited,NSE,EXCELINDUS.NS,INE369A01029,934.7,2025-12-05,910.25,-2.62,10221.0,9676176.0,153.0,ok
EXICOM,Exicom Tele-Systems Limited,NSE,EXICOM.NS,INE777F01014,107.33,2025-12-05,159.72,48.81,1138433.0,152573650.0,156.0,ok
EUROTEXIND,Eurotex Industries and Exports Limited,NSE,EUROTEXIND.NS,INE022C01012,21.28,2025-12-05,15.01,-29.46,4030.0,67606.0,153.0,ok
EVEREADY,Eveready Industries India Limited,NSE,EVEREADY.NS,INE128A01029,314.35,2025-12-05,318.0,1.16,123643.0,41390991.0,155.0,ok
ESTER,Ester Industries Limited,NSE,ESTER.NS,INE778B01029,105.46,2025-12-05,93.39,-11.45,143434.0,14271742.0,156.0,ok
FABTECH,Fabtech Technologies Limited,NSE,FABTECH.NS,INE0HF201011,243.54,2025-12-05,152.91,-37.21,778568.0,159941952.0,155.0,ok
EXXARO,Exxaro Tiles Limited,NSE,EXXARO.NS,INE0GFE01026,8.07,2025-12-05,6.57,-18.59,717509.0,6127714.0,153.0,ok
EUROBOND,Euro Panel Products Limited,NSE,EUROBOND.NS,INE505V01016,186.39,2025-12-05,184.9,-0.8,10586.0,1855942.0,153.0,ok
ESSENTIA,Integra Essentia Limited,NSE,ESSENTIA.NS,INE418N01035,1.67,2025-12-05,1.73,3.59,2561377.0,3959754.0,155.0,ok
EXPLEOSOL,Expleo Solutions Limited,NSE,EXPLEOSOL.NS,INE201K01015,1052.2,2025-12-05,904.55,-14.03,40677.0,35977721.0,153.0,ok
ETERNAL,ETERNAL LIMITED,NSE,ETERNAL.NS,INE758T01015,292.4,2025-12-05,250.75,-14.24,41332394.0,11119261535.0,156.0,ok
EXIDEIND,Exide Industries Limited,NSE,EXIDEIND.NS,INE302A01020,380.15,2025-12-05,406.25,6.87,2285763.0,811344988.0,156.0,ok
ENTERO,Entero Healthcare Solutions Limited,NSE,ENTERO.NS,INE010601016,1033.8,2025-12-05,1152.4,11.47,126297.0,144341169.0,154.0,ok
ESSEN-RE3,Integra Essentia Limited-RE,NSE,ESSEN-RE3.NS,INE418N20043,,,,,,,,too_few_bars
ENRIN,Siemens Energy India Limited,NSE,ENRIN.NS,INE1NPP01017,3098.2,2025-12-05,3623.3,16.95,662900.0,1986500803.0,156.0,ok
ENIL,Entertainment Network (India) Limited,NSE,ENIL.NS,INE265F01028,117.96,2025-12-05,108.3,-8.19,21866.0,2532034.0,154.0,ok
ENGINERSIN,Engineers India Limited,NSE,ENGINERSIN.NS,INE510A01028,202.7,2025-12-05,227.23,12.1,5795832.0,1247884100.0,156.0,ok
EPACKPEB,EPack Prefab Technologies Limited,NSE,EPACKPEB.NS,INE0MLS01022,304.25,2025-12-05,187.64,-38.33,3082179.0,854197492.0,156.0,ok
ERIS,Eris Lifesciences Limited,NSE,ERIS.NS,INE406M01024,1551.7,2025-12-05,1362.1,-12.22,122418.0,184124556.0,153.0,ok
EPACK,EPACK Durable Limited,NSE,EPACK.NS,INE0G5901015,258.5,2025-12-05,218.73,-15.38,1999320.0,563195699.0,156.0,ok
ESAFSFB,ESAF Small Finance Bank Limited,NSE,ESAFSFB.NS,INE818W01011,26.13,2025-12-05,27.98,7.08,600730.0,16143284.0,155.0,ok
ESSARSHPNG,Essar Shipping Limited,NSE,ESSARSHPNG.NS,INE122M01019,29.69,2025-12-05,23.45,-21.02,427088.0,13626261.0,154.0,ok
EPL,EPL Limited,NSE,EPL.NS,INE255A01020,201.08,2025-12-05,210.42,4.64,754951.0,159794700.0,155.0,ok
EPIGRAL,Epigral Limited,NSE,EPIGRAL.NS,INE071N01016,1471.8,2025-12-05,1139.5,-22.58,65032.0,74201693.0,155.0,ok
EQUITASBNK,Equitas Small Finance Bank Limited,NSE,EQUITASBNK.NS,INE063P01018,60.58,2025-12-05,69.76,15.15,3720482.0,239104699.0,155.0,ok
ELDEHSG,Eldeco Housing And Industries Limited,NSE,ELDEHSG.NS,INE668G01021,977.45,2025-12-05,767.95,-21.43,3410.0,3131174.0,153.0,ok
GILLANDERS,Gillanders Arbuthnot & Company Limited,NSE,GILLANDERS.NS,INE047B01011,108.19,2025-12-05,91.58,-15.35,8668.0,862959.0,154.0,ok
GINNIFILA,Ginni Filaments Limited,NSE,GINNIFILA.NS,INE424C01010,38.03,2025-12-05,44.2,16.22,116056.0,4709648.0,154.0,ok
EQUIPPP,Equippp Social Impact Technologies Limited,NSE,EQUIPPP.NS,INE217G01035,21.23,2025-12-05,17.83,-16.02,14224.0,267149.0,154.0,ok
ESABINDIA,Esab India Limited,NSE,ESABINDIA.NS,INE284A01012,5744.0,2025-12-05,6116.0,6.48,8389.0,49314546.0,153.0,ok
HALDYNGL,Haldyn Glass Limited,NSE,HALDYNGL.NS,INE506D01020,89.05,2026-04-20,111.62,25.35,99994.0,10739410.0,30.0,ok
ESCORTS,Escorts Kubota Limited,NSE,ESCORTS.NS,INE042A01014,3710.9,2025-12-05,2750.3,-25.89,123167.0,414015162.0,156.0,ok
HAPPSTMNDS,Happiest Minds Technologies Limited,NSE,HAPPSTMNDS.NS,INE419U01012,504.7,2025-12-05,378.5,-25.0,1504594.0,611199641.0,156.0,ok
HALEOSLABS,HALEOS LABS LIMITED,NSE,HALEOSLABS.NS,INE320X01016,1335.0,2025-12-05,1443.9,8.16,1779.0,2446526.0,153.0,ok
HCC,Hindustan Construction Company Limited,NSE,HCC.NS,INE549A01026,19.9,2025-12-05,23.42,17.69,31516824.0,630317470.0,156.0,ok
HARDWYN,Hardwyn India Limited,NSE,HARDWYN.NS,INE626Z01029,17.9,2025-12-05,25.44,42.12,2463631.0,50822401.0,155.0,ok
HAPPYFORGE,Happy Forgings Limited,NSE,HAPPYFORGE.NS,INE330T01021,1038.8,2025-12-05,1409.0,35.64,69727.0,85336133.0,156.0,ok
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,NSE,HAVISHA.NS,INE293B01029,1.77,2025-12-05,1.49,-15.82,57561.0,96823.0,154.0,ok
HATHWAY,Hathway Cable & Datacom Limited,NSE,HATHWAY.NS,INE982F01036,12.7,2025-12-05,10.68,-15.91,2280538.0,25698640.0,156.0,ok
HARRMALAYA,Harrisons  Malayalam Limited,NSE,HARRMALAYA.NS,INE544A01019,164.2,2025-12-05,194.09,18.2,15336.0,2923018.0,155.0,ok
HARSHA,Harsha Engineers International Limited,NSE,HARSHA.NS,INE0JUS01029,372.8,2025-12-05,394.8,5.9,78581.0,31483294.0,155.0,ok
HAWKINCOOK,Hawkins Cookers Limited,NSE,HAWKINCOOK.NS,INE979B01015,7570.9,2026-04-23,7458.0,-1.49,955.0,6998272.0,27.0,ok
HALDER,Halder Venture Limited,NSE,HALDER.NS,INE115S01010,272.37,2026-01-19,228.79,-16.0,2711.0,692473.0,89.0,ok
HARIOMPIPE,Hariom Pipe Industries Limited,NSE,HARIOMPIPE.NS,INE00EV01017,353.6,2025-12-05,398.85,12.8,307214.0,114999651.0,156.0,ok
HAVELLS,Havells India Limited,NSE,HAVELLS.NS,INE176B01034,1436.5,2025-12-05,1174.6,-18.23,905238.0,1207346092.0,156.0,ok
GTLINFRA,GTL Infrastructure Limited,NSE,GTLINFRA.NS,INE221H01019,1.29,2025-12-05,1.43,10.85,54483018.0,67458751.0,156.0,ok
HAL,Hindustan Aeronautics Limited,NSE,HAL.NS,INE066F01020,4443.0,2025-12-05,4278.5,-3.7,1307835.0,5601156728.0,156.0,ok
HBLENGINE,HBL Engineering Limited,NSE,HBLENGINE.NS,INE292B01021,807.6,2025-12-05,802.7,-0.61,2257723.0,1937121771.0,156.0,ok
GUJGASLTD,Gujarat Gas Limited,NSE,GUJGASLTD.NS,INE844O01030,406.55,2025-12-05,396.95,-2.36,936297.0,353904747.0,155.0,ok
GTPL,GTPL Hathway Limited,NSE,GTPL.NS,INE869I01013,98.94,2025-12-05,64.38,-34.93,103890.0,7225655.0,156.0,ok
GTL,GTL Limited,NSE,GTL.NS,INE043A01012,7.97,2025-12-05,7.39,-7.28,312788.0,2391832.0,155.0,ok
GVT&D,GE Vernova T&D India Limited,NSE,GVT&D.NS,INE200A01026,2768.8,2025-12-05,4781.0,72.67,819274.0,2869865812.0,156.0,ok
HBESD,HB Estate Developers Limited,NSE,HBESD.NS,INE640B01021,66.3,2026-04-20,72.38,9.17,7113.0,585030.0,30.0,ok
GUJRAFFIA,Gujarat Raffia Industries Limited,NSE,GUJRAFFIA.NS,INE610B01024,61.54,2025-12-05,42.69,-30.63,10323.0,582695.0,153.0,ok
GUFICBIO,Gufic Biosciences Limited,NSE,GUFICBIO.NS,INE742B01025,355.4,2025-12-05,349.15,-1.76,60426.0,19274236.0,155.0,ok
GVPTECH,GVP Infotech Limited,NSE,GVPTECH.NS,INE382T01030,9.01,2025-12-05,6.5,-27.86,79282.0,598648.0,154.0,ok
GUJAPOLLO,Gujarat Apollo Industries Limited,NSE,GUJAPOLLO.NS,INE826C01016,445.4,2025-12-05,389.3,-12.6,17780.0,7469933.0,154.0,ok
HATSUN,Hatsun Agro Product Limited,NSE,HATSUN.NS,INE473B01035,1035.0,2025-12-05,922.85,-10.84,82927.0,85849076.0,154.0,ok
GUJTHEM,Gujarat Themis Biosyn Limited,NSE,GUJTHEM.NS,INE942C01045,377.35,2025-12-05,395.0,4.68,224217.0,85331846.0,155.0,ok
GULFPETRO,GP Petroleums Limited,NSE,GULFPETRO.NS,INE586G01017,36.15,2025-12-05,40.26,11.37,62660.0,2115734.0,154.0,ok
GULFOILLUB,Gulf Oil Lubricants India Limited,NSE,GULFOILLUB.NS,INE635Q01029,1150.7,2025-12-05,924.8,-19.63,55059.0,57079010.0,156.0,ok
GVKPIL,GVK Power & Infrastructure Limited,NSE,GVKPIL.NS,INE251H01024,3.4,2025-12-05,2.97,-12.65,695095.0,2110273.0,155.0,ok
HCG,Healthcare Global Enterprises Limited,NSE,HCG.NS,INE075I01017,720.05,2025-12-05,631.65,-12.28,207196.0,134386717.0,156.0,ok
GUJALKALI,Gujarat Alkalies and Chemicals Limited,NSE,GUJALKALI.NS,INE186A01019,516.8,2025-12-05,664.85,28.65,1964119.0,1157024847.0,155.0,ok
HBSL,HB Stockholdings Limited,NSE,HBSL.NS,INE550B01022,76.9,2025-12-05,53.75,-30.1,26998.0,2465708.0,154.0,ok
GVPIL,GE Power India Limited,NSE,GVPIL.NS,INE878A01011,330.85,2025-12-05,858.95,159.62,631469.0,307094862.0,156.0,ok
HGINFRA,H.G. Infra Engineering Limited,NSE,HGINFRA.NS,INE926X01010,824.75,2025-12-05,575.6,-30.21,316677.0,194742280.0,156.0,ok
GULPOLY,Gulshan Polyols Limited,NSE,GULPOLY.NS,INE255D01024,139.76,2025-12-05,183.03,30.96,214403.0,36241655.0,155.0,ok
HILTON,Hilton Metal Forging Limited,NSE,HILTON.NS,INE788H01017,40.96,2025-12-05,19.97,-51.25,383225.0,9708264.0,154.0,ok
HGS,Hinduja Global Solutions Limited,NSE,HGS.NS,INE170I01016,468.3,2025-12-05,403.0,-13.94,31221.0,12681403.0,155.0,ok
HILINFRA,Highway Infrastructure Limited,NSE,HILINFRA.NS,INE00RL01028,63.25,2025-12-05,48.01,-24.09,237457.0,14394280.0,154.0,ok
HIKAL,Hikal Limited,NSE,HIKAL.NS,INE475B01022,243.14,2025-12-05,191.42,-21.27,1121015.0,255003045.0,155.0,ok
HINDCON,Hindcon Chemicals Limited,NSE,HINDCON.NS,INE642Y01029,28.5,2025-12-05,22.26,-21.89,32280.0,795885.0,154.0,ok
HCL-INSYS,HCL Infosystems Limited,NSE,HCL-INSYS.NS,INE236A01020,13.97,2025-12-05,13.48,-3.51,324481.0,4224145.0,156.0,ok
HGM,HandsOn Global Management (HGM) Limited,NSE,HGM.NS,INE596H01014,66.07,2025-12-05,61.65,-6.69,10909.0,641780.0,154.0,ok
GSS,GSS Infotech Limited,NSE,GSS.NS,INE871H01011,18.83,2025-12-05,13.42,-28.73,85858.0,1416896.0,154.0,ok
HINDWAREAP,Hindware Home Innovation Limited,NSE,HINDWAREAP.NS,INE05AN01011,301.4,2025-12-05,228.06,-24.33,161963.0,42102456.0,155.0,ok
HINDOILEXP,Hindustan Oil Exploration Company Limited,NSE,HINDOILEXP.NS,INE345A01011,154.07,2025-12-05,171.79,11.5,990196.0,147503559.0,156.0,ok
HINDALCO,Hindalco Industries Limited,NSE,HINDALCO.NS,INE038A01020,823.25,2025-12-05,1146.3,39.24,6120977.0,5659203337.0,156.0,ok
HEXT,Hexaware Technologies Limited,NSE,HEXT.NS,INE093A01041,754.75,2025-12-05,549.65,-27.17,855117.0,495136064.0,154.0,ok
HFCL,HFCL Limited,NSE,HFCL.NS,INE548A01028,69.03,2025-12-05,189.94,175.16,32771741.0,3377526611.0,156.0,ok
HDBFS,HDB Financial Services Limited,NSE,HDBFS.NS,INE756I01012,749.0,2025-12-05,648.7,-13.39,912407.0,642848164.0,156.0,ok
HINDCOPPER,Hindustan Copper Limited,NSE,HINDCOPPER.NS,INE531E01026,371.85,2025-12-05,546.2,46.89,19898546.0,10414438207.0,156.0,ok
HEXATRADEX,Hexa Tradex Limited,NSE,HEXATRADEX.NS,INE750M01017,164.6,2025-12-05,161.13,-2.11,3911.0,638298.0,153.0,ok
HINDUNILVR,Hindustan Unilever Limited,NSE,HINDUNILVR.NS,INE030A01027,2338.6,2025-12-05,2093.7,-10.47,1795765.0,4132145755.0,156.0,ok
HEALTHX,Health X Platform Limited,NSE,HEALTHX.NS,INE019J01013,308.35,2025-12-05,301.45,-2.24,17820.0,5323066.0,153.0,ok
GIPCL,Gujarat Industries Power Company Limited,NSE,GIPCL.NS,INE162A01010,155.27,2025-12-05,173.76,11.91,349289.0,54240804.0,155.0,ok
HDFCLIFE,HDFC Life Insurance Company Limited,NSE,HDFCLIFE.NS,INE795G01014,768.3,2025-12-05,579.9,-24.52,3516275.0,2362368970.0,155.0,ok
HINDPETRO,Hindustan Petroleum Corporation Limited,NSE,HINDPETRO.NS,INE094A01015,450.35,2025-12-05,383.75,-14.79,6408355.0,2595254856.0,156.0,ok
HDFCBANK,HDFC Bank Limited,NSE,HDFCBANK.NS,INE040A01034,1003.3,2025-12-05,748.25,-25.42,32395541.0,27920541356.0,156.0,ok
HEG,HEG Limited,NSE,HEG.NS,INE545A01024,520.5,2025-12-05,550.15,5.7,2431880.0,1393117296.0,156.0,ok
HEIDELBERG,HeidelbergCement India Limited,NSE,HEIDELBERG.NS,INE578A01017,176.45,2025-12-05,154.86,-12.24,94377.0,16118082.0,155.0,ok
HEMIPROP,Hemisphere Properties India Limited,NSE,HEMIPROP.NS,INE0AJG01018,133.18,2025-12-05,140.34,5.38,676398.0,93963403.0,156.0,ok
HERANBA,Heranba Industries Limited,NSE,HERANBA.NS,INE694N01015,245.95,2025-12-05,178.41,-27.46,50307.0,10711733.0,155.0,ok
HINDCOMPOS,Hindustan Composites Limited,NSE,HINDCOMPOS.NS,INE310C01029,414.9,2025-12-05,409.05,-1.41,8115.0,3680434.0,153.0,ok
HEADSUP,Heads UP Ventures Limited,NSE,HEADSUP.NS,INE759V01019,9.45,2025-12-05,7.12,-24.66,33872.0,284331.0,153.0,ok
HESTERBIO,Hester Biosciences Limited,NSE,HESTERBIO.NS,INE782E01017,1653.4,2025-12-05,2015.4,21.89,8185.0,14056016.0,154.0,ok
HEROMOTOCO,Hero MotoCorp Limited,NSE,HEROMOTOCO.NS,INE158A01026,6350.5,2025-12-05,4875.0,-23.23,602140.0,3335337436.0,156.0,ok
HCLTECH,HCL Technologies Limited,NSE,HCLTECH.NS,INE860A01027,1683.0,2025-12-05,1243.5,-26.11,3309385.0,4734836053.0,156.0,ok
HDFCAMC,HDFC Asset Management Company Limited,NSE,HDFCAMC.NS,INE127D01025,2577.5,2025-12-05,2583.5,0.23,1043108.0,2740425327.0,156.0,ok
GTECJAINX,G-TEC JAINX EDUCATION LIMITED,NSE,GTECJAINX.NS,INE586X01012,23.5,2025-12-05,24.02,2.21,15357.0,367117.0,153.0,ok
GSPCROP,GSP Crop Science Limited,NSE,GSPCROP.NS,INE713R01022,356.25,2026-03-24,426.65,19.76,464662.0,178583131.0,46.0,ok
HERITGFOOD,Heritage Foods Limited,NSE,HERITGFOOD.NS,INE978A01027,480.4,2025-12-05,322.95,-32.77,290253.0,110353614.0,156.0,ok
HECPROJECT,HEC Infra Projects Limited,NSE,HECPROJECT.NS,INE558R01013,130.13,2025-12-05,126.1,-3.1,24300.0,2949924.0,154.0,ok
GOKUL,Gokul Refoils and Solvent Limited,NSE,GOKUL.NS,INE020J01029,39.07,2025-12-05,41.25,5.58,60410.0,2426612.0,153.0,ok
HIMATSEIDE,Himatsingka Seide Limited,NSE,HIMATSEIDE.NS,INE049A01027,116.68,2025-12-05,77.37,-33.69,636951.0,62301086.0,156.0,ok
GNA,GNA Axles Limited,NSE,GNA.NS,INE934S01014,311.25,2025-12-05,368.5,18.39,117017.0,45486194.0,156.0,ok
GNRL,Gujarat Natural Resources Limited,NSE,GNRL.NS,INE207H01018,99.5,2026-04-20,96.63,-2.88,93206.0,9133396.0,30.0,ok
GMRP&UI,GMR Power and Urban Infra Limited,NSE,GMRP&UI.NS,INE0CU601026,109.59,2025-12-05,111.7,1.93,2039437.0,230357549.0,156.0,ok
GOCOLORS,Go Fashion (India) Limited,NSE,GOCOLORS.NS,INE0BJS01011,485.2,2025-12-05,336.05,-30.74,357289.0,124684884.0,155.0,ok
GODAVARIB,Godavari Biorefineries Limited,NSE,GODAVARIB.NS,INE497S01012,245.45,2025-12-05,275.0,12.04,338567.0,98235944.0,154.0,ok
GMRAIRPORT,GMR AIRPORTS LIMITED,NSE,GMRAIRPORT.NS,INE776C01039,103.51,2025-12-05,98.13,-5.2,17287372.0,1701561492.0,156.0,ok
GODREJAGRO,Godrej Agrovet Limited,NSE,GODREJAGRO.NS,INE850D01014,582.9,2025-12-05,583.05,0.03,240726.0,143992377.0,156.0,ok
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,NSE,GNFC.NS,INE113A01013,502.7,2025-12-05,506.8,0.82,310881.0,151250006.0,156.0,ok
GOACARBON,Goa Carbon Limited,NSE,GOACARBON.NS,INE426D01013,393.05,2025-12-05,390.3,-0.7,30515.0,11950465.0,155.0,ok
GODREJPROP,Godrej Properties Limited,NSE,GODREJPROP.NS,INE484J01027,2082.4,2025-12-05,1720.5,-17.38,1015497.0,1824606483.0,155.0,ok
GODREJIND,Godrej Industries Limited,NSE,GODREJIND.NS,INE233A01035,1014.0,2025-12-05,1059.3,4.47,243253.0,250804849.0,156.0,ok
